,BVI,BVL,HP,MP_cost,ap_damage,ap_fraction,armor,attack_interval,attributes,caste,category,charge,class,damage,damage_mod_all,damage_mod_fire,damage_mod_magic,damage_mod_missiles,damage_mod_physical,faction,fly_speed,ground_speed,key_name,leadership,mass,melee_A,melee_D,melee_weapon,missile_ap_damage,missile_ap_fraction,missile_damage,missile_projectiles,missile_range,missile_shots_per_volley,missile_total_damage,missile_weapon,models,name,shield,total_damage,weight_class
295,15,0,34521,1900,300,0.7142857142857143,120,3.5,wh_encourage_fear_terror,lord,war_beast,70,com,120,0,0,0,15,0,lzd,0.0,50.0,wh2_main_lzd_cha_skink_chief_2,65,5000,30,32,wh2_main_lzd_stegadon,300,0.75,100,1,360,1,400,wh2_main_lzd_mon_stegadon_crossbow_skink_chief,4,Skink Chief,0,420,medium
296,15,0,36966,2200,340,0.7083333333333334,140,3.5,wh_encourage_fear_terror_mountedFireMove,lord,war_beast,70,com,140,0,0,0,15,0,lzd,0.0,50.0,wh2_main_lzd_cha_skink_chief_3,75,5500,26,32,wh2_main_lzd_ancient_stegadon,14,0.2545454545454545,41,1,115,8,55,wh2_main_lzd_mon_stegadon_giant_blowpipe_skink_chief,4,Skink Chief,0,480,medium
297,0,0,1650,600,70,0.25,0,4.0,wh_hideForest,hero,inf_melee,10,com,210,0,0,0,0,75,lzd,0.0,46.0,wh2_main_lzd_cha_skink_priest_0_summoned,55,250,22,26,wh2_main_lzd_cha_caster_hero,0,0.0,0,0,0,0,0,,1,Skink Priest Avatar,0,280,medium
298,0,0,2442,250,70,0.25,30,4.0,wh_encourage_hideForest,hero,inf_melee,10,com,210,0,0,0,15,0,lzd,0.0,46.0,wh2_main_lzd_cha_skink_priest_beasts_0,55,250,22,26,wh2_main_lzd_cha_caster_hero,0,0.0,0,0,0,0,0,,1,Skink Priest (Beasts),0,280,medium
299,0,0,2769,500,80,0.26666666666666666,30,4.0,wh_encourage_fear,hero,cavalry,20,com,220,0,0,0,15,0,lzd,90.0,60.0,wh2_main_lzd_cha_skink_priest_beasts_1,55,500,22,26,wh2_main_lzd_cha_terradon_hero,0,0.0,0,0,0,0,0,,1,Skink Priest (Beasts),0,300,medium
300,15,0,34521,1900,300,0.7142857142857143,120,3.5,wh_encourage_fear_terror,hero,war_beast,70,com,120,0,0,0,15,0,lzd,0.0,50.0,wh2_main_lzd_cha_skink_priest_beasts_2,60,5000,30,32,wh2_main_lzd_stegadon,300,0.75,100,1,360,1,400,wh2_main_lzd_mon_stegadon_crossbow_skink_priest,4,Skink Priest (Beasts),0,420,medium
301,15,0,36966,2200,340,0.7083333333333334,140,3.5,wh_encourage_fear_terror_mountedFireMove,hero,war_beast,70,com,140,0,0,0,15,0,lzd,0.0,50.0,wh2_main_lzd_cha_skink_priest_beasts_3,70,5500,26,32,wh2_main_lzd_ancient_stegadon,14,0.2545454545454545,41,1,115,8,55,wh2_main_lzd_mon_stegadon_giant_blowpipe_skink_priest,4,Skink Priest (Beasts),0,480,medium
302,0,0,2442,250,70,0.25,30,4.0,wh_encourage_hideForest,hero,inf_melee,10,com,210,0,0,0,15,0,lzd,0.0,46.0,wh2_main_lzd_cha_skink_priest_heavens_0,55,250,22,26,wh2_main_lzd_cha_caster_hero,0,0.0,0,0,0,0,0,,1,Skink Priest (Heavens),0,280,medium
303,0,0,2769,500,80,0.26666666666666666,30,4.0,wh_encourage_fear,hero,cavalry,20,com,220,0,0,0,15,0,lzd,90.0,60.0,wh2_main_lzd_cha_skink_priest_heavens_1,55,500,22,26,wh2_main_lzd_cha_terradon_hero,0,0.0,0,0,0,0,0,,1,Skink Priest (Heavens),0,300,medium
304,15,0,34521,1900,300,0.7142857142857143,120,3.5,wh_encourage_fear_terror,hero,war_beast,70,com,120,0,0,0,15,0,lzd,0.0,50.0,wh2_main_lzd_cha_skink_priest_heavens_2,60,5000,30,32,wh2_main_lzd_stegadon,300,0.75,100,1,360,1,400,wh2_main_lzd_mon_stegadon_crossbow_skink_priest,4,Skink Priest (Heavens),0,420,medium
305,15,0,36966,2200,340,0.7083333333333334,140,3.5,wh_encourage_fear_terror_mountedFireMove,hero,war_beast,70,com,140,0,0,0,15,0,lzd,0.0,50.0,wh2_main_lzd_cha_skink_priest_heavens_3,70,5500,26,32,wh2_main_lzd_ancient_stegadon,14,0.2545454545454545,41,1,115,8,55,wh2_main_lzd_mon_stegadon_giant_blowpipe_skink_priest,4,Skink Priest (Heavens),0,480,medium
306,0,0,5277,550,80,0.25,45,4.0,wh_encourage_hideForest_strider,hero,war_machine,14,com,240,0,0,0,40,0,lzd,0.0,34.0,wh2_main_lzd_cha_slann_mage_priest_campaign_0,85,2500,24,30,wh2_main_lzd_cha_slann_lord,0,0.0,0,0,0,0,0,,1,Slann Mage-Priest,0,320,medium
307,0,0,5277,550,80,0.25,45,4.0,wh_encourage_hideForest_strider,hero,war_machine,14,com,240,0,0,0,40,0,lzd,0.0,34.0,wh2_main_lzd_cha_slann_mage_priest_heavens_0,85,2500,24,30,wh2_main_lzd_cha_slann_lord,0,0.0,0,0,0,0,0,,1,Slann Mage-Priest (Heavens),0,320,medium
308,0,0,5277,550,80,0.25,45,4.0,wh_encourage_hideForest_strider,hero,war_machine,14,com,240,0,0,0,40,0,lzd,0.0,34.0,wh2_main_lzd_cha_slann_mage_priest_high_0,85,2500,24,30,wh2_main_lzd_cha_slann_lord,0,0.0,0,0,0,0,0,,1,Slann Mage-Priest (High),0,320,medium
309,0,0,5277,550,80,0.25,45,4.0,wh_encourage_hideForest_strider,hero,war_machine,14,com,240,0,0,0,40,0,lzd,0.0,34.0,wh2_main_lzd_cha_slann_mage_priest_life_0_qb,85,2500,24,30,wh2_main_lzd_cha_slann_lord,0,0.0,0,0,0,0,0,,1,Slann Mage-Priest (Life),0,320,medium
310,0,0,5277,550,80,0.25,45,4.0,wh_encourage_hideForest_strider,hero,war_machine,14,com,240,0,0,0,40,0,lzd,0.0,34.0,wh2_main_lzd_cha_slann_mage_priest_light_0,85,2500,24,30,wh2_main_lzd_cha_slann_lord,0,0.0,0,0,0,0,0,,1,Slann Mage-Priest (Light),0,320,medium
311,0,0,3645,600,5,0.2,30,4.3,wh_guerrilla_stalk_mountedFireMove,missile_infantry,inf_ranged,10,inf_mis,20,0,0,0,40,0,lzd,0.0,48.0,wh2_main_lzd_inf_chameleon_skinks_0,58,70,20,24,wh2_main_lzd_skink_club_poison,3,0.25,9,1,80,1,12,wh2_main_lzd_blowpipe_chamelon_skinks,68,Chameleon Skinks,0,25,heavy
312,0,0,4387,600,5,0.2,30,4.3,wh_guerrilla_stalk_mountedFireMove,missile_infantry,inf_ranged,20,inf_mis,20,0,0,0,40,0,lzd,0.0,48.0,wh2_main_lzd_inf_chameleon_skinks_blessed_0,58,70,20,24,wh2_main_lzd_skink_club_poison,3,0.25,9,1,80,1,12,wh2_main_lzd_blowpipe_chamelon_skinks,68,Blessed Chameleon Skinks,0,25,heavy
313,0,15,7650,750,12,0.2857142857142857,60,4.1,wh_hideForest_chargeReflectorVsL,melee_infantry,inf_melee,10,inf_mel,30,0,0,0,0,0,lzd,0.0,31.0,wh2_main_lzd_inf_saurus_spearmen_0,75,190,24,30,wh2_main_lzd_saurus_spear,0,0.0,0,0,0,0,0,,75,Saurus Spears,0,42,heavy
314,0,15,7650,800,12,0.2857142857142857,60,4.1,wh_hideForest_chargeReflectorVsL,melee_infantry,inf_melee,10,inf_mel,30,0,0,0,0,0,lzd,0.0,31.0,wh2_main_lzd_inf_saurus_spearmen_1,75,190,24,36,wh2_main_lzd_saurus_spear,0,0.0,0,0,0,0,0,,75,Saurus Spears (Shields),35,42,heavy
315,0,15,8625,800,12,0.2857142857142857,60,4.1,wh_hideForest_chargeReflectorVsL,melee_infantry,inf_melee,10,inf_mel,30,0,0,0,0,0,lzd,0.0,31.0,wh2_main_lzd_inf_saurus_spearmen_blessed_1,75,190,24,36,wh2_main_lzd_saurus_spear,0,0.0,0,0,0,0,0,,75,Blessed Saurus Spears (Shields),35,42,heavy
316,0,0,7650,750,18,0.34615384615384615,60,3.7,wh_hideForest,melee_infantry,inf_melee,16,inf_mel,34,0,0,0,0,0,lzd,0.0,31.0,wh2_main_lzd_inf_saurus_warriors_0,75,190,28,28,wh2_main_lzd_saurus_club,0,0.0,0,0,0,0,0,,75,Saurus Warriors,0,52,heavy
317,0,0,7650,800,18,0.34615384615384615,60,3.7,wh_hideForest,melee_infantry,inf_melee,16,inf_mel,34,0,0,0,0,0,lzd,0.0,31.0,wh2_main_lzd_inf_saurus_warriors_1,75,190,28,34,wh2_main_lzd_saurus_club,0,0.0,0,0,0,0,0,,75,Saurus Warriors (Shields),35,52,heavy
318,0,0,8625,800,18,0.34615384615384615,60,3.7,wh2_fatigueImmune_hideForest,melee_infantry,inf_melee,16,inf_mel,34,0,0,0,0,0,lzd,0.0,31.0,wh2_main_lzd_inf_saurus_warriors_blessed_1,75,190,28,34,wh2_main_lzd_saurus_club,0,0.0,0,0,0,0,0,,75,Blessed Saurus Warriors (Shields),35,52,heavy
319,0,0,6000,300,5,0.2,30,4.3,wh_hideForest,melee_infantry,inf_melee,10,inf_mel,20,0,0,0,0,0,lzd,0.0,46.0,wh2_main_lzd_inf_skink_cohort_0,55,90,20,24,wh2_main_lzd_skink_club,0,0.0,0,0,0,0,0,,120,Skink Cohort,35,25,heavy
320,0,0,6000,400,5,0.2,30,4.3,wh_hideForest,missile_infantry,inf_ranged,10,inf_mis,20,0,0,0,0,0,lzd,0.0,46.0,wh2_main_lzd_inf_skink_cohort_1,55,90,20,24,wh2_main_lzd_skink_club,4,0.25,12,1,80,1,16,wh2_main_lzd_javelin,120,Skink Cohort (Javelins),35,25,heavy
321,0,0,4500,400,5,0.2,30,4.3,wh_guerrilla_hideForest_footFireMove,missile_infantry,inf_ranged,8,inf_mis,20,0,0,0,0,0,lzd,0.0,48.0,wh2_main_lzd_inf_skink_skirmishers_0,50,70,16,14,wh2_main_lzd_skink_club,2,0.2857142857142857,5,1,70,1,7,wh2_main_lzd_blowpipe,90,Skink Skirmishers,0,25,heavy
322,0,0,5220,400,5,0.2,30,4.3,wh_guerrilla_hideForest_footFireMove,missile_infantry,inf_ranged,8,inf_mis,20,0,0,70,0,0,lzd,0.0,48.0,wh2_main_lzd_inf_skink_skirmishers_blessed_0,50,70,16,14,wh2_main_lzd_skink_club,2,0.2857142857142857,5,1,70,1,7,wh2_main_lzd_blowpipe,90,Blessed Skink Skirmishers,0,25,heavy
323,0,16,7875,1200,29,0.6904761904761905,85,4.0,wh_chargeReflectorVsL_hideForest,melee_infantry,inf_melee,14,inf_mel,13,0,0,0,0,0,lzd,0.0,31.0,wh2_main_lzd_inf_temple_guards,90,210,32,38,wh2_main_lzd_temple_guard_halberd,0,0.0,0,0,0,0,0,,75,Temple Guards,35,42,heavy
324,0,16,8850,1200,29,0.6904761904761905,85,4.0,wh_chargeReflectorVsL_hideForest,melee_infantry,inf_melee,28,inf_mel,13,0,0,0,0,0,lzd,0.0,31.0,wh2_main_lzd_inf_temple_guards_blessed,90,210,32,38,wh2_main_lzd_temple_guard_halberd,0,0.0,0,0,0,0,0,,75,Blessed Temple Guards,35,42,heavy
325,15,0,36958,2000,340,0.7083333333333334,140,3.5,wh2_fear_mountedFireMove_terror,monster,war_beast,70,inf_mel,140,0,0,0,15,0,lzd,0.0,50.0,wh2_main_lzd_mon_ancient_stegadon,75,5500,26,32,wh2_main_lzd_ancient_stegadon,14,0.2545454545454545,41,1,115,8,55,wh2_main_lzd_mon_stegadon_blowpipe,4,Ancient Stegadon,0,480,heavy
326,15,0,5773,650,160,0.64,140,3.7,wh2_fear_rampage_terror,monster,inf_melee,34,inf_mel,90,0,0,0,15,0,lzd,0.0,40.0,wh2_main_lzd_mon_bastiladon_0,60,4000,22,28,wh2_main_lzd_bastiladon,0,0.0,0,0,0,0,0,,1,Feral Bastiladon,0,250,heavy
327,15,0,23100,1025,160,0.64,140,3.7,wh_fear_terror,monster,war_beast,34,inf_mel,90,0,0,0,15,0,lzd,0.0,40.0,wh2_main_lzd_mon_bastiladon_1,65,4000,22,28,wh2_main_lzd_bastiladon,0,0.0,0,0,0,0,0,,3,Bastiladon (Revivification Crystal),0,250,heavy
328,15,0,23100,1100,160,0.64,140,3.7,wh_fear_terror,monster,war_beast,34,inf_mis,90,0,0,0,15,0,lzd,0.0,40.0,wh2_main_lzd_mon_bastiladon_2,65,4000,22,28,wh2_main_lzd_bastiladon,108,0.3,252,1,240,1,360,wh2_main_lzd_bastiladon_solar_engine,3,Bastiladon (Solar Engine),0,250,heavy
329,15,0,26055,1100,160,0.64,140,3.7,wh2_fatigueImmune_fear_terror,monster,war_beast,34,inf_mis,90,0,0,0,15,0,lzd,0.0,40.0,wh2_main_lzd_mon_bastiladon_blessed_2,65,4000,22,28,wh2_main_lzd_bastiladon,108,0.3,252,1,240,1,360,wh2_main_lzd_bastiladon_solar_engine,3,Blessed Bastiladon (Solar Engine),0,250,heavy
330,0,35,5658,1600,350,0.7526881720430108,95,3.6,wh2_fear_rampage_terror,monster,inf_melee,50,inf_mel,115,0,0,0,15,0,lzd,0.0,75.0,wh2_main_lzd_mon_carnosaur_0,60,3500,38,40,wh2_main_lzd_feral_carnosaur,0,0.0,0,0,0,0,0,,1,Feral Carnosaur,0,465,heavy
331,0,35,6201,1600,350,0.7526881720430108,95,3.6,wh2_fear_rampage_terror,monster,inf_melee,50,inf_mel,115,0,0,50,15,0,lzd,0.0,90.0,wh2_main_lzd_mon_carnosaur_blessed_0,60,3500,38,40,wh2_main_lzd_feral_carnosaur,0,0.0,0,0,0,0,0,,1,Blessed Carnosaur,0,465,heavy
332,20,0,6120,1000,65,0.7386363636363636,100,3.8,wh_fear_hideForest,monstrous_infantry,inf_melee,22,inf_mel,23,0,0,0,15,0,lzd,0.0,46.0,wh2_main_lzd_mon_kroxigors,70,1400,26,26,wh2_main_lzd_kroxigor,0,0.0,0,0,0,0,0,,12,Kroxigors,0,88,heavy
333,20,0,6888,1000,65,0.7386363636363636,100,3.8,wh_fear_hideForest,monstrous_infantry,inf_melee,42,inf_mel,23,0,0,0,15,0,lzd,0.0,46.0,wh2_main_lzd_mon_kroxigors_blessed,70,1400,26,26,wh2_main_lzd_kroxigor,0,0.0,0,0,0,0,0,,12,Blessed Kroxigors,0,88,heavy
334,15,0,6780,1250,300,0.7142857142857143,120,3.5,wh2_fear_rampage_terror,monster,inf_melee,76,inf_mel,120,0,0,0,15,0,lzd,0.0,50.0,wh2_main_lzd_mon_stegadon_0,60,4000,30,32,wh2_main_lzd_stegadon,0,0.0,0,0,0,0,0,,1,Feral Stegadon,0,420,heavy
335,15,0,34521,1700,300,0.7142857142857143,120,3.5,wh_fear_terror,monster,war_beast,70,inf_mis,120,0,0,0,15,0,lzd,0.0,50.0,wh2_main_lzd_mon_stegadon_1,65,5000,30,32,wh2_main_lzd_stegadon,300,0.75,100,1,360,1,400,wh2_main_lzd_mon_stegadon_crossbow,4,Stegadon,0,420,heavy
336,15,0,39553,1500,300,0.7142857142857143,120,3.5,wh2_fatigueImmune_fear_terror,monster,war_beast,70,inf_mis,120,0,0,0,0,0,lzd,0.0,50.0,wh2_main_lzd_mon_stegadon_blessed_1,65,5000,30,32,wh2_main_lzd_stegadon,300,0.75,100,1,360,1,400,wh2_main_lzd_mon_stegadon_crossbow,4,Blessed Stegadon,0,420,heavy
337,0,0,3621,900,6,0.23076923076923078,30,4.3,wh_cantRun,warmachine,artillery,2,art_fld,20,0,0,0,0,0,skv,0.0,20.0,wh2_main_skv_art_plagueclaw_catapult,54,3000,15,17,wh2_main_skv_sword,0,0.0,0,0,0,0,0,,42,Plagueclaw Catapult,0,26,medium
338,0,0,3411,1000,4,0.2222222222222222,30,4.3,wh_cantRun,warmachine,artillery,2,art_fld,14,0,0,0,0,0,skv,0.0,20.0,wh2_main_skv_art_warp_lightning_cannon,50,3000,16,16,wh2_main_skv_sword_skavenslaves,0,0.0,0,0,0,0,0,,42,Warp Lightning Cannon,0,18,medium
339,0,0,2679,600,150,0.4,20,3.8,wh2_encourage_stalk,hero,inf_melee,40,com,225,0,0,0,0,30,skv,0.0,54.0,wh2_main_skv_cha_assassin,60,400,60,35,wh2_main_skv_cha_assassin,0,0.0,0,0,0,0,0,,1,Assassin,0,375,medium
340,0,0,2766,350,93,0.3,20,4.0,wh_encourage_hideForest,lord,inf_melee,15,com,217,0,0,0,15,0,skv,0.0,42.0,wh2_main_skv_cha_grey_seer_plague_0,55,300,30,34,wh2_main_skv_cha_staff_lord,0,0.0,0,0,0,0,0,,1,Grey Seer (Plague),0,310,medium
341,20,0,4707,1150,140,0.7,100,5.2,wh_encourage_fear,lord,war_machine,15,com,60,0,0,25,25,0,skv,0.0,44.0,wh2_main_skv_cha_grey_seer_plague_1,85,1700,30,34,wh2_main_skv_cha_screaming_bell,0,0.0,0,0,0,0,0,,1,Grey Seer (Plague),0,200,medium
342,0,0,2766,350,93,0.3,20,4.0,wh_encourage_hideForest,lord,inf_melee,15,com,217,0,0,0,15,0,skv,0.0,42.0,wh2_main_skv_cha_grey_seer_ruin_0,55,300,30,34,wh2_main_skv_cha_staff_lord,0,0.0,0,0,0,0,0,,1,Grey Seer (Ruin),0,310,medium
343,20,0,4707,1150,140,0.7,100,5.2,wh_encourage_fear,lord,war_machine,15,com,60,0,0,25,25,0,skv,0.0,44.0,wh2_main_skv_cha_grey_seer_ruin_1,85,1700,30,34,wh2_main_skv_cha_screaming_bell,0,0.0,0,0,0,0,0,,1,Grey Seer (Ruin),0,200,medium
344,0,0,3504,850,120,0.3,30,4.0,wh_encourage_fear_hideForest,lord,inf_melee,30,com,280,0,0,0,15,0,skv,0.0,42.0,wh2_main_skv_cha_lord_skrolk,65,400,54,45,wh2_main_skv_cha_skrolk,0,0.0,0,0,0,0,0,,1,Lord Skrolk,0,400,medium
345,0,0,2880,600,196,0.7,20,4.0,wh_encourage_hideForest,hero,inf_melee,20,com,84,0,0,0,15,0,skv,0.0,42.0,wh2_main_skv_cha_plague_priest_0,60,250,40,32,wh2_main_skv_cha_censer_hero,0,0.0,0,0,0,0,0,,1,Plague Priest,0,280,medium
346,20,0,4407,1400,140,0.7,90,5.2,wh_encourage,hero,war_machine,20,com,60,0,0,25,25,0,skv,0.0,42.0,wh2_main_skv_cha_plague_priest_2,85,1700,30,26,wh2_main_skv_cha_plague_furnace,0,0.0,0,0,0,0,0,,1,Plague Priest,0,200,medium
347,16,0,3216,1100,340,0.8095238095238095,110,4.0,wh_encourage_hideForest,lord,inf_melee,50,com,80,0,0,0,15,0,skv,0.0,40.0,wh2_main_skv_cha_queek_headtaker,70,650,63,42,wh2_main_skv_cha_queek_headtaker,0,0.0,0,0,0,0,0,,1,Queek Headtaker,0,420,medium
348,0,0,2565,350,196,0.7,45,4.0,wh_encourage_hideForest,hero,inf_melee,10,com,84,0,0,0,15,0,skv,0.0,42.0,wh2_main_skv_cha_warlock_engineer,50,250,25,32,wh2_main_skv_cha_warlock_engineer,0,0.0,0,0,0,0,0,,1,Warlock Engineer,0,280,medium
349,0,0,3051,650,120,0.3,90,4.0,wh_encourage_hideForest,lord,inf_melee,35,com,280,0,0,0,15,0,skv,0.0,40.0,wh2_main_skv_cha_warlord_0,60,650,50,55,wh2_main_skv_cha_warlord,0,0.0,0,0,0,0,0,,1,Warlord,35,400,medium
350,0,0,4038,1150,322,0.7,70,4.0,wh_encourage_fear_hideForest,lord,war_beast,50,com,138,0,0,0,15,0,skv,0.0,60.0,wh2_main_skv_cha_warlord_1,60,1500,50,55,wh2_main_skv_cha_warlord_bonebreaker,0,0.0,0,0,0,0,0,,1,Warlord,0,460,medium
351,0,9,7200,350,5,0.21739130434782608,25,4.3,wh_chargeReflectorVsL_hideForest,melee_infantry,inf_melee,6,inf_mel,18,0,0,0,0,0,skv,0.0,42.0,wh2_main_skv_inf_clanrat_spearmen_0,45,100,18,24,wh2_main_skv_spear,0,0.0,0,0,0,0,0,,120,Clanrat Spears,0,23,medium
352,0,9,7200,400,5,0.21739130434782608,25,4.3,wh_chargeReflectorVsL_hideForest,melee_infantry,inf_melee,6,inf_mel,18,0,0,0,0,0,skv,0.0,42.0,wh2_main_skv_inf_clanrat_spearmen_1,45,100,18,28,wh2_main_skv_spear,0,0.0,0,0,0,0,0,,120,Clanrat Spears (Shields),35,23,medium
353,0,0,7200,325,6,0.23076923076923078,25,4.3,wh_hideForest,melee_infantry,inf_melee,10,inf_mel,20,0,0,0,0,0,skv,0.0,42.0,wh2_main_skv_inf_clanrats_0,45,100,24,18,wh2_main_skv_sword,0,0.0,0,0,0,0,0,,120,Clanrats,0,26,medium
354,0,0,7200,325,6,0.23076923076923078,25,4.3,wh_hideForest,melee_infantry,inf_melee,10,inf_mel,20,0,0,0,0,0,skv,0.0,42.0,wh2_main_skv_inf_clanrats_0_summoned,45,100,24,18,wh2_main_skv_sword,0,0.0,0,0,0,0,0,,120,Clanrats,0,26,medium
355,0,0,5400,225,6,0.23076923076923078,25,4.3,wh_hideForest,melee_infantry,inf_melee,10,inf_mel,20,0,0,0,0,0,skv,0.0,42.0,wh2_main_skv_inf_clanrats_0_summoned_small,45,100,24,18,wh2_main_skv_sword,0,0.0,0,0,0,0,0,,90,Clanrats,0,26,medium
356,0,0,7200,375,6,0.23076923076923078,25,4.3,wh_hideForest,melee_infantry,inf_melee,10,inf_mel,20,0,0,0,0,0,skv,0.0,42.0,wh2_main_skv_inf_clanrats_1,45,100,24,22,wh2_main_skv_sword,0,0.0,0,0,0,0,0,,120,Clanrats (Shields),35,26,medium
357,0,0,2736,900,6,0.23076923076923078,100,4.3,wh_hideForest,missile_infantry,inf_ranged,6,inf_mis,20,0,0,0,0,0,skv,0.0,38.0,wh2_main_skv_inf_death_globe_bombardiers,58,150,18,16,wh2_main_skv_sword,16,0.7272727272727273,6,1,85,1,22,wh2_main_skv_death_globe,36,Death Globe Bombardiers,0,26,medium
358,0,0,4575,950,22,0.7333333333333333,20,4.3,wh_guerrilla_stalk,missile_infantry,inf_melee,22,inf_mel,8,0,0,0,0,30,skv,0.0,54.0,wh2_main_skv_inf_death_runners_0,68,90,36,28,wh2_main_skv_weeping_blade,0,0.0,0,0,0,0,0,,75,Death Runners,0,30,medium
359,0,0,4575,950,22,0.7333333333333333,20,4.3,wh_guerrilla_stalk,missile_infantry,inf_melee,22,inf_mel,8,0,0,0,0,30,skv,0.0,54.0,wh2_main_skv_inf_death_runners_0_summoned,68,90,36,28,wh2_main_skv_weeping_blade,0,0.0,0,0,0,0,0,,75,Death Runners,0,30,medium
360,0,0,5220,750,7,0.25,20,4.3,wh_guerrilla_stalk,missile_infantry,inf_ranged,10,inf_mis,21,0,0,0,0,20,skv,0.0,54.0,wh2_main_skv_inf_gutter_runner_slingers_0,54,90,26,20,wh2_main_skv_claw_blade,2,0.14285714285714285,12,1,140,1,14,wh2_main_skv_sling_gutter_runners,90,Gutter Runner Slingers,0,28,medium
361,0,0,5220,850,7,0.25,20,4.3,wh_guerrilla_stalk,missile_infantry,inf_ranged,10,inf_mis,21,0,0,0,0,20,skv,0.0,54.0,wh2_main_skv_inf_gutter_runner_slingers_1,54,90,26,20,wh2_main_skv_claw_blade_poison,2,0.14285714285714285,12,1,140,1,14,wh2_main_skv_sling_gutter_runners_poison,90,Gutter Runner Slingers (Poison),0,28,medium
362,0,0,5220,750,7,0.25,20,4.3,wh_guerrilla_stalk_mountedFireMove,missile_infantry,inf_ranged,14,inf_mis,21,0,0,0,0,20,skv,0.0,54.0,wh2_main_skv_inf_gutter_runners_0,54,90,26,20,wh2_main_skv_claw_blade,3,0.21428571428571427,11,1,70,1,14,wh2_main_skv_throwing_star_gutter_runners,90,Gutter Runners,0,28,medium
363,0,0,5220,850,7,0.25,20,4.3,wh_guerrilla_stalk_mountedFireMove,missile_infantry,inf_ranged,14,inf_mis,21,0,0,0,0,20,skv,0.0,54.0,wh2_main_skv_inf_gutter_runners_1,54,90,26,20,wh2_main_skv_claw_blade_poison,3,0.21428571428571427,11,1,70,1,14,wh2_main_skv_throwing_star_gutter_runners_poison,90,Gutter Runners (Poison),0,28,medium
364,0,0,5040,500,6,0.23076923076923078,10,4.3,wh_guerrilla_hideForest_mountedFireMove,missile_infantry,inf_ranged,12,inf_mis,20,0,0,0,0,20,skv,0.0,54.0,wh2_main_skv_inf_night_runners_0,48,90,24,14,wh2_main_skv_sword,2,0.16666666666666666,10,1,70,1,12,wh2_main_skv_throwing_stars,90,Night Runners,0,26,medium
365,0,0,5040,500,6,0.23076923076923078,10,4.3,wh_guerrilla_hideForest,missile_infantry,inf_ranged,10,inf_mis,20,0,0,0,0,20,skv,0.0,54.0,wh2_main_skv_inf_night_runners_1,48,90,24,14,wh2_main_skv_sword,1,0.09090909090909091,10,1,140,1,11,wh2_main_skv_sling_night_runners,90,Night Runners (Slings),0,26,medium
366,0,0,7200,1100,31,0.7045454545454546,10,4.4,wh_hideForest,melee_infantry,inf_melee,34,inf_mel,13,0,0,0,0,15,skv,0.0,42.0,wh2_main_skv_inf_plague_monk_censer_bearer,72,120,30,24,wh2_main_skv_censer,0,0.0,0,0,0,0,0,,90,Plague Monk Censer Bearers,0,44,medium
367,7,0,6840,750,8,0.25,10,4.5,wh_hideForest,melee_infantry,inf_melee,22,inf_mel,24,0,0,0,0,15,skv,0.0,42.0,wh2_main_skv_inf_plague_monks,68,100,28,24,wh2_main_skv_dual_swords,0,0.0,0,0,0,0,0,,90,Plague Monks,0,32,medium
368,7,0,6300,750,8,0.25,10,4.5,wh_hideForest,melee_infantry,inf_melee,22,inf_mel,24,0,0,0,0,15,skv,0.0,42.0,wh2_main_skv_inf_plague_monks_summoned,68,100,28,24,wh2_main_skv_dual_swords,0,0.0,0,0,0,0,0,,90,Plague Monks,0,32,medium
369,0,0,2664,650,6,0.23076923076923078,100,4.3,wh_hideForest,missile_infantry,inf_ranged,6,inf_mis,20,0,0,0,0,0,skv,0.0,38.0,wh2_main_skv_inf_poison_wind_globadiers,55,150,18,16,wh2_main_skv_sword,36,0.9,4,1,85,1,40,wh2_main_skv_poison_wind_globe,36,Poison Wind Globadiers,0,26,medium
370,0,0,4725,200,4,0.2222222222222222,0,4.3,wh_expendable_hideForest,missile_infantry,inf_ranged,4,inf_mis,14,0,0,0,0,0,skv,0.0,42.0,wh2_main_skv_inf_skavenslave_slingers_0,33,90,6,8,wh2_main_skv_sword_skavenslaves,1,0.125,7,1,120,1,8,wh2_main_skv_sling,105,Skavenslave Slingers,0,18,medium
371,0,6,6480,150,4,0.25,0,4.6,wh_expendable_hideForest,melee_infantry,inf_melee,3,inf_mel,12,0,0,0,0,0,skv,0.0,42.0,wh2_main_skv_inf_skavenslave_spearmen_0,35,90,10,16,wh2_main_skv_spear_skavenslaves,0,0.0,0,0,0,0,0,,135,Skavenslave Spears,0,16,medium
372,0,6,4320,150,4,0.25,0,4.6,wh_expendable_hideForest,melee_infantry,inf_melee,3,inf_mel,12,0,0,0,0,0,skv,0.0,42.0,wh2_main_skv_inf_skavenslave_spearmen_0_summoned,35,90,10,16,wh2_main_skv_spear_skavenslaves,0,0.0,0,0,0,0,0,,90,Skavenslave Spears,0,16,medium
373,0,0,6480,125,4,0.2222222222222222,0,4.3,wh_expendable_hideForest,melee_infantry,inf_melee,5,inf_mel,14,0,0,0,0,0,skv,0.0,42.0,wh2_main_skv_inf_skavenslaves_0,35,90,12,12,wh2_main_skv_sword_skavenslaves,0,0.0,0,0,0,0,0,,135,Skavenslaves,0,18,medium
