armour	category	charge_bonus	class	key	melee_attack	melee_defence	morale	bonus_hit_points	primary_melee_weapon	attribute_group	damage_mod_flames	damage_mod_magic	damage_mod_physical	damage_mod_missiles	damage_mod_all
wh2_main_bone_30	inf_melee	10	com	wh2_dlc09_tmb_cha_liche_priest_nehekhara_0	25	30	60	3512	wh2_dlc09_tmb_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_bone_30	cavalry	30	com	wh2_dlc09_tmb_cha_liche_priest_nehekhara_1	25	30	60	3932	wh2_dlc09_tmb_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_bone_30	inf_melee	10	com	wh2_dlc09_tmb_cha_liche_priest_shadow_0	25	30	60	3512	wh2_dlc09_tmb_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_bone_30	cavalry	30	com	wh2_dlc09_tmb_cha_liche_priest_shadow_1	25	30	60	3932	wh2_dlc09_tmb_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_bone_50	inf_melee	70	com	wh2_dlc09_tmb_cha_khalida_0	65	60	80	4832	wh2_dlc09_tmb_staff_khalida	wh_encourage_fear_hideForest_undead	-25	0	0	15	0
wh2_main_bone_80	war_machine	8	chariot	wh2_dlc09_tmb_art_casket_of_souls_0	20	14	60	3952	wh2_dlc09_tmb_sword	wh_fear_hideForest_undead	0	0	0	15	0
wh2_main_bone_10	inf_melee	5	inf_mel	wh2_dlc09_tmb_inf_skeleton_warriors_0	18	22	30	53	wh2_dlc09_tmb_sword	wh_fear_hideForest_undead	0	0	0	0	0
wh2_main_bone_10	inf_melee	5	inf_mel	wh2_dlc09_tmb_inf_skeleton_warriors_0_summoned	18	22	30	53	wh2_dlc09_tmb_sword	wh_fear_hideForest_undead	0	0	0	0	0
wh2_main_bone_80	war_machine	8	com	wh2_dlc09_tmb_cha_khatep_3	28	20	75	4800	wh2_dlc09_tmb_sword_casket_khatep	wh_encourage_fear_undead	0	0	0	15	0
wh2_main_bone_50	inf_melee	20	com	wh2_dlc09_tmb_cha_necrotect_0	45	30	65	3780	wh2_dlc09_tmb_sword_hero	wh_encourage_fear_hideForest_undead	-25	0	0	15	0
wh2_main_bone_40	inf_melee	10	com	wh2_dlc09_tmb_cha_khatep_0	28	38	75	3880	wh2_dlc09_tmb_sword_hero_khatep	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_bone_40	cavalry	30	com	wh2_dlc09_tmb_cha_khatep_1	28	38	75	4368	wh2_dlc09_tmb_sword_hero_khatep	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_plate_90	inf_melee	12	com	wh2_dlc09_tmb_cha_arkhan_0	40	50	75	4832	wh2_dlc09_tmb_sword_hero_lord	wh_encourage_fear_hideForest_undead	-25	0	0	15	0
wh2_main_plate_90	cavalry	32	com	wh2_dlc09_tmb_cha_arkhan_1	40	50	75	5232	wh2_dlc09_tmb_sword_hero_lord	wh_encourage_fear_hideForest_undead	-25	0	0	15	0
wh2_main_chainmail_80	inf_melee	20	com	wh2_dlc09_tmb_cha_tomb_king_0	50	60	80	4832	wh2_dlc09_tmb_sword_hero_lord	wh_encourage_fear_hideForest_undead	-25	0	0	15	0
wh2_main_chainmail_80	cavalry	40	com	wh2_dlc09_tmb_cha_tomb_king_1	50	60	80	5232	wh2_dlc09_tmb_sword_hero_lord	wh_encourage_fear_hideForest_undead	-25	0	0	15	0
wh2_main_bone_50	cavalry	25	cav_mel	wh2_dlc09_tmb_cav_nehekhara_horsemen_0	28	35	50	94	wh2_dlc09_tmb_sword_nehekhara_horsemen	wh_fear_hideForest_undead	0	0	0	0	0
wh2_main_bone_80	cavalry	50	cav_mel	wh2_dlc09_tmb_cav_nehekhara_horsemen_ror	43	50	65	141	wh2_dlc09_tmb_sword_nehekhara_horsemen	wh_fear_hideForest_undead	0	0	0	0	0
wh2_main_bone_20	artillery	5	art_fld	wh2_dlc09_tmb_art_screaming_skull_catapult_0	10	6	40	48	wh2_dlc09_tmb_sword_short	wh2_cantRun_fear_undead	0	0	0	0	0
wh2_main_bone_20	cavalry	14	cav_mis	wh2_dlc09_tmb_cav_skeleton_horsemen_archers_0	16	18	36	70	wh2_dlc09_tmb_sword_short	wh_fear_guerrilla_hideForest_undead_mountedFireMove	0	0	0	0	0
wh2_main_bone_10	inf_ranged	3	inf_mis	wh2_dlc09_tmb_inf_skeleton_archers_0	10	14	30	49	wh2_dlc09_tmb_sword_short	wh_fear_hideForest_undead	0	0	0	0	0
wh2_main_bone_30	inf_ranged	3	inf_mis	wh2_dlc09_tmb_inf_skeleton_archers_ror	13	21	40	49	wh2_dlc09_tmb_sword_short	wh_fear_hideForest_undead	0	0	0	0	0
wh2_main_bone_50	inf_melee	8	inf_mel	wh2_dlc09_tmb_inf_tomb_guard_0	32	41	60	74	wh2_dlc09_tmb_sword_tomb_guard	wh_fear_hideForest_undead	0	0	0	0	0
wh2_dlc10_bone_95	war_beast	64	inf_mel	wh2_dlc09_tmb_mon_khemrian_warsphinx_0	34	42	55	9612	wh2_dlc09_tmb_warsphinx	wh2_construct_fear_terror	0	0	0	0	0
wh2_dlc10_bone_95	war_beast	64	com	wh2_dlc09_tmb_cha_settra_3	36	42	85	10000	wh2_dlc09_tmb_warsphinx_lord	wh_encourage_fear_terror_undead	-25	0	0	15	0
wh2_dlc10_bone_95	war_beast	64	com	wh2_dlc09_tmb_cha_tomb_king_3	34	42	80	9800	wh2_dlc09_tmb_warsphinx_lord	wh_encourage_fear_terror_undead	-25	0	0	15	0
wh2_main_plate_80	war_machine	35	com	wh2_dlc10_def_cha_crone_4	36	22	80	6300	wh2_dlc10_def_crone_cauldron	wh_encourage_fear_terror	0	25	0	25	0
wh2_main_body_15	inf_melee	55	com	wh2_dlc10_def_cha_crone_0	70	45	80	4280	wh2_dlc10_def_crone_dual_swords	wh_encourage_hideForest	0	0	20	0	0
wh2_main_body_15	cavalry	75	com	wh2_dlc10_def_cha_crone_1	70	45	80	4680	wh2_dlc10_def_crone_dual_swords	wh_encourage_hideForest	0	0	20	0	0
wh2_main_body_45	war_beast	75	com	wh2_dlc10_def_cha_crone_5	60	35	80	5460	wh2_dlc10_def_crone_manticore	wh_encourage_fear_terror	0	0	0	15	0
wh2_main_body_50	inf_melee	45	inf_mel	wh2_dlc10_def_mon_kharibdyss_0	55	30	65	9450	wh2_dlc10_def_kharibdyss	wh_fear_terror	0	0	0	35	0
wh2_main_body_5	inf_melee	20	inf_mel	wh2_dlc10_def_inf_sisters_of_slaughter	38	60	82	67	wh2_dlc10_def_sisters_of_slaughter_whip	wh_hideForest	0	0	20	0	0
wh2_main_body_90	inf_melee	45	inf_mel	wh2_dlc10_def_mon_war_hydra_boss	62	58	65	14992	wh2_dlc10_def_war_hydra_boss	wh_fear_terror_unbreakable	85	0	0	55	20
wh2_main_body_50	inf_melee	45	inf_mel	wh2_dlc10_def_mon_chill_of_sontar_ror_0	61	36	75	9450	wh2_dlc10_def_war_hydra_ror_0	wh_fear_terror	0	0	0	35	0
wh2_main_leather_15	cavalry	40	cav_mel	wh2_dlc10_def_cav_doomfire_warlocks_0	32	22	65	74	wh2_dlc10_def_warlock_sword	wh_guerrilla_hideForest	0	0	40	0	0
wh2_main_leather_15	cavalry	40	cav_mel	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	38	31	75	74	wh2_dlc10_def_warlock_sword	wh_guerrilla_hideForest	0	0	40	0	0
wh2_main_body_30	war_beast	62	com	wh2_dlc10_hef_cha_alarielle_the_radiant_3	45	55	85	5064	wh2_dlc10_hef_alarielle_great_eagle	wh_encourage_fear	0	0	0	15	0
wh2_main_body_15	inf_ranged	23	com	wh2_dlc10_hef_cha_alarielle_the_radiant_0	45	55	85	3880	wh2_dlc10_hef_alarielle_sword	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_15	cavalry	38	com	wh2_dlc10_hef_cha_alarielle_the_radiant_1	45	55	85	4280	wh2_dlc10_hef_alarielle_sword	wh_encourage_hideForest	0	0	0	15	0
wh2_main_chainmail_50	cavalry	38	com	wh2_dlc10_hef_cha_alarielle_the_radiant_2	45	55	85	4280	wh2_dlc10_hef_alarielle_sword	wh_encourage_hideForest	0	0	0	15	0
wh2_main_chainmail_40	inf_ranged	30	com	wh2_dlc10_hef_cha_alith_anar_summoned_0	65	45	80	4260	wh2_dlc10_hef_alith_anar_mirror	wh_encourage_hideForest_mountedFireMove_unbreakable	0	0	0	15	0
wh2_main_chainmail_40	inf_ranged	30	com	wh2_dlc10_hef_cha_alith_anar_summoned_1	65	45	80	4260	wh2_dlc10_hef_alith_anar_mirror_1	wh_encourage_hideForest_mountedFireMove_unbreakable	0	0	0	15	0
wh2_main_leather_30	inf_ranged	12	inf_mis	wh2_dlc10_hef_inf_shadow_walkers_0	40	27	76	74	wh2_dlc10_hef_dual_swords_shadow	wh_guerrilla_stalk_mountedFireMove	0	0	0	0	0
wh2_main_body_30	inf_melee	54	com	wh2_dlc10_nor_mon_phoenix_flamespyre_boss	54	55	78	16842	wh2_dlc10_hef_flamespyre_phoenix_boss	wh_fear_terror_unbreakable	90	0	20	35	0
wh2_main_chainmail_40	inf_ranged	22	com	wh2_dlc10_hef_cha_handmaiden_0	40	52	75	3680	wh2_dlc10_hef_handmaiden_spear	wh_chargeReflectorVsL_encourage_hideForest	0	0	0	15	0
wh2_main_chainmail_40	cavalry	42	com	wh2_dlc10_hef_cha_handmaiden_1	40	52	75	4160	wh2_dlc10_hef_handmaiden_spear	wh_encourage_hideForest_mountedFireMove	0	0	0	15	0
wh2_main_chainmail_70	cavalry	42	com	wh2_dlc10_hef_cha_handmaiden_2	40	52	75	4160	wh2_dlc10_hef_handmaiden_spear	wh_encourage_hideForest_mountedFireMove	0	0	0	15	0
wh2_main_leather_30	inf_ranged	10	inf_mis	wh2_dlc10_hef_inf_shadow_warriors_0	36	22	72	72	wh2_dlc10_hef_sword_shadow	wh_guerrilla_stalk_mountedFireMove	0	0	0	0	0
wh2_main_leather_30	inf_ranged	10	inf_mis	wh2_dlc10_hef_inf_the_grey_ror_0	43	34	82	72	wh2_dlc10_hef_sword_shadow	wh_guerrilla_stalk_snipe_mountedFireMove	0	0	0	0	0
wh2_main_chainmail_40	inf_ranged	7	inf_mis	wh2_dlc10_hef_inf_everqueens_court_guards_ror_0	43	51	92	76	wh2_dlc10_hef_sword_sisters	wh_encourage_hideForest	0	0	0	0	0
wh2_main_chainmail_40	inf_ranged	7	inf_mis	wh2_dlc10_hef_inf_sisters_of_avelorn_0	36	38	82	76	wh2_dlc10_hef_sword_sisters	wh_hideForest	0	0	0	0	0
wh2_main_body_95	inf_melee	73	inf_mel	wh2_dlc10_lzd_mon_carnosaur_boss	73	42	60	15842	wh2_dlc10_lzd_feral_carnosaur_boss	wh_fear_terror_unbreakable	0	0	0	20	0
wh2_main_body_100	inf_melee	25	inf_mel	wh2_dlc10_skv_mon_hell_pit_abomination_boss	38	60	90	17092	wh2_dlc10_skv_hell_pit_abomination_boss	wh_fear_terror_unbreakable	0	0	25	55	0
wh2_main_bone_80	inf_ranged	20	inf_mis	wh2_pro06_tmb_mon_bone_giant_0	30	25	50	12612	wh2_dlc10_tmb_bone_giant	wh2_construct_fear_terror	0	0	0	0	0
wh2_main_body_80	inf_melee	50	inf_mel	wh2_main_def_mon_black_dragon	46	50	70	7316	wh2_main_def_black_dragon	wh_fear_terror	0	0	0	25	0
wh2_main_plate_110	war_machine	60	chariot	wh2_main_def_cav_cold_one_chariot	24	26	65	1496	wh2_main_def_cold_one_chariot	wh_fear_hideForest	0	0	0	0	0
wh2_main_plate_90	cavalry	56	cav_shk	wh2_main_def_cav_cold_one_knights_0	24	26	75	104	wh2_main_def_cold_one_lance	wh_fear_hideForest	0	0	0	0	0
wh2_main_plate_120	cavalry	42	cav_mel	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	45	56	85	104	wh2_main_def_cold_one_mace	wh_fear_hideForest	0	0	0	0	0
wh2_main_plate_120	cavalry	42	cav_mel	wh2_main_def_cav_cold_one_knights_1	38	42	75	104	wh2_main_def_cold_one_mace	wh_fear_hideForest	0	0	0	0	0
wh2_main_body_10	inf_melee	35	com	wh2_main_def_cha_death_hag_0	62	35	75	3680	wh2_main_def_death_hag	wh_encourage_hideForest	0	0	20	0	0
wh2_main_plate_80	war_machine	35	com	wh2_main_def_cha_death_hag_1	32	21	75	5700	wh2_main_def_death_hag_cauldron	wh_encourage_fear_terror	0	25	0	25	0
wh2_main_body_80	war_beast	50	com	wh2_main_def_cha_dreadlord_4	50	50	80	7428	wh2_main_def_dreadlord_black_dragon	wh_encourage_fear_terror_mountedFireMove	0	0	0	25	0
wh2_main_chainmail_115	cavalry	55	com	wh2_main_def_cha_dreadlord_2	60	45	80	4776	wh2_main_def_dreadlord_cold_one	wh2_encourage_fear_hideForest_mountedFireMove	0	0	0	15	0
wh2_main_body_80	war_beast	50	com	wh2_dlc10_def_cha_supreme_sorceress_beasts_5	46	50	75	7316	wh2_main_def_dreadlord_female_black_dragon	wh_encourage_fear_terror	0	0	0	25	0
wh2_main_body_80	war_beast	50	com	wh2_dlc10_def_cha_supreme_sorceress_dark_5	46	50	75	7316	wh2_main_def_dreadlord_female_black_dragon	wh_encourage_fear_terror	0	0	0	25	0
wh2_main_body_80	war_beast	50	com	wh2_dlc10_def_cha_supreme_sorceress_death_5	46	50	75	7316	wh2_main_def_dreadlord_female_black_dragon	wh_encourage_fear_terror	0	0	0	25	0
wh2_main_body_80	war_beast	50	com	wh2_dlc10_def_cha_supreme_sorceress_fire_5	46	50	75	7316	wh2_main_def_dreadlord_female_black_dragon	wh_encourage_fear_terror	0	0	0	25	0
wh2_main_body_80	war_beast	50	com	wh2_dlc10_def_cha_supreme_sorceress_shadow_5	46	50	75	7316	wh2_main_def_dreadlord_female_black_dragon	wh_encourage_fear_terror	0	0	0	25	0
wh2_main_body_80	war_beast	50	com	wh2_main_def_cha_dreadlord_female_4	54	52	80	7428	wh2_main_def_dreadlord_female_black_dragon	wh_encourage_fear_terror	0	0	0	25	0
wh2_main_chainmail_115	cavalry	65	com	wh2_main_def_cha_dreadlord_female_2	65	55	80	4776	wh2_main_def_dreadlord_female_cold_one	wh_encourage_fear_hideForest	0	0	0	15	0
wh2_main_plate_90	inf_melee	45	com	wh2_main_def_cha_dreadlord_female_0	65	55	80	4060	wh2_main_def_dreadlord_female_sword	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_90	cavalry	65	com	wh2_main_def_cha_dreadlord_female_1	65	55	80	4560	wh2_main_def_dreadlord_female_sword	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_90	cavalry	75	com	wh2_main_def_cha_dreadlord_female_5	65	55	80	4964	wh2_main_def_dreadlord_female_sword	wh_encourage	0	0	0	15	0
wh2_main_plate_90	inf_ranged	35	com	wh2_main_def_cha_dreadlord_0	60	45	80	4060	wh2_main_def_dreadlord_sword	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_90	cavalry	55	com	wh2_main_def_cha_dreadlord_1	60	45	80	4560	wh2_main_def_dreadlord_sword	wh_encourage_hideForest_mountedFireMove	0	0	0	15	0
wh2_main_plate_90	cavalry	65	com	wh2_main_def_cha_dreadlord_5	60	45	80	4964	wh2_main_def_dreadlord_sword	wh2_encourage_mountedFireMove	0	0	0	15	0
wh2_main_leather_80	inf_melee	16	inf_mel	wh2_main_def_inf_black_ark_corsairs_0	36	28	66	61	wh2_main_def_dual_swords	wh_hideForest	0	0	0	0	0
wh2_main_leather_30	inf_ranged	20	inf_mis	wh2_main_def_inf_shades_1	40	36	68	74	wh2_main_def_dual_swords_shades	wh_guerrilla_stalk	0	0	0	0	0
wh2_main_body_5	inf_melee	24	inf_mel	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0	45	36	82	57	wh2_main_def_dual_swords_witch_elves	wh_hideForest_fear_terror	0	0	20	0	0
wh2_main_body_5	inf_melee	24	inf_mel	wh2_main_def_inf_witch_elves_0	38	26	72	57	wh2_main_def_dual_swords_witch_elves	wh_hideForest	0	0	20	0	0
wh2_main_chainmail_100	inf_melee	24	inf_mel	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0	45	46	92	72	wh2_main_def_greatsword	wh_hideForest	0	0	0	0	0
wh2_main_chainmail_100	inf_melee	24	inf_mel	wh2_main_def_inf_har_ganeth_executioners_0	38	34	82	72	wh2_main_def_greatsword	wh_hideForest	0	0	0	0	0
wh2_main_leather_30	inf_ranged	20	inf_mis	wh2_main_def_inf_shades_2	40	32	68	74	wh2_main_def_greatsword_shades	wh_guerrilla_stalk	0	0	0	0	0
wh2_main_chainmail_100	inf_melee	18	inf_mel	wh2_main_def_inf_black_guard_0	36	48	90	78	wh2_main_def_halberd	wh_chargeReflectorVsL_hideForest_immPsy	0	0	0	0	0
wh2_main_leather_30	inf_ranged	18	com	wh2_main_def_cha_khainite_assassin_0	70	42	65	3680	wh2_main_def_khainite_assassin	wh2_encourage_immuneToPsych_mountedFireMove_stalk	0	0	0	15	0
wh2_main_body_80	war_beast	50	com	wh2_main_def_cha_malekith_3	54	52	85	7428	wh2_main_def_malekith_black_dragon	wh_encourage_fear_terror	0	0	20	25	0
wh2_main_plate_120	war_machine	80	com	wh2_main_def_cha_malekith_2	38	27	85	5700	wh2_main_def_malekith_chariot	wh2_encourage_fear_immuneToPsych	0	0	20	15	0
wh2_main_plate_110	cavalry	65	com	wh2_main_def_cha_malekith_1	65	55	85	4964	wh2_main_def_malekith_cold_one	wh2_encourage_fear_hideForest_immuneToPsych	0	0	20	15	0
wh2_main_plate_90	inf_melee	45	com	wh2_main_def_cha_malekith_0	65	55	85	4280	wh2_main_def_malekith_sword	wh2_encourage_fear_hideForest_immuneToPsych	0	0	20	15	0
wh2_main_leather_15	inf_melee	55	com	wh2_main_def_cha_morathi_0	55	40	85	3680	wh2_main_def_morathi_staff	wh_encourage_hideForest	0	25	0	15	0
wh2_main_plate_40	cavalry	85	com	wh2_main_def_cha_morathi_1	55	40	85	4560	wh2_main_def_morathi_staff	wh_encourage	0	25	0	15	0
wh2_main_leather_30	cavalry	20	cav_mis	wh2_dlc10_def_cav_raven_heralds_ror_0	23	24	62	146	wh2_main_def_shortsword	wh_guerrilla_hideForest	0	0	0	0	0
wh2_main_plate_30	inf_ranged	6	inf_mis	wh2_dlc10_def_inf_the_bolt_fiends_ror_0	20	31	64	55	wh2_main_def_shortsword	wh_hideForest	0	0	0	0	0
wh2_main_plate_30	artillery	2	art_fld	wh2_main_def_art_reaper_bolt_thrower	10	15	70	55	wh2_main_def_shortsword	wh2_cantRun_hideForest	0	0	0	0	0
wh2_main_leather_30	cavalry	20	cav_mis	wh2_main_def_cav_dark_riders_2	18	16	52	73	wh2_main_def_shortsword	wh_guerrilla_hideForest	0	0	0	0	0
wh2_main_plate_30	inf_ranged	6	inf_mis	wh2_main_def_inf_darkshards_0	18	16	54	55	wh2_main_def_shortsword	wh_hideForest	0	0	0	0	0
wh2_main_plate_30	inf_ranged	6	inf_mis	wh2_main_def_inf_darkshards_1	16	22	54	55	wh2_main_def_shortsword	wh_hideForest	0	0	0	0	0
wh2_main_body_60	cavalry	30	com	wh2_dlc10_def_cha_sorceress_beasts_2	39	30	60	4000	wh2_main_def_sorceress_cold_one	wh_encourage_fear_hideForest	0	0	0	15	0
wh2_main_body_60	cavalry	30	com	wh2_dlc10_def_cha_sorceress_death_2	39	30	60	4000	wh2_main_def_sorceress_cold_one	wh_encourage_fear_hideForest	0	0	0	15	0
wh2_main_body_60	cavalry	30	com	wh2_dlc10_def_cha_supreme_sorceress_beasts_2	39	30	75	4412	wh2_main_def_sorceress_cold_one	wh_encourage_fear_hideForest	0	0	0	15	0
wh2_main_body_60	cavalry	30	com	wh2_dlc10_def_cha_supreme_sorceress_dark_2	39	30	75	4412	wh2_main_def_sorceress_cold_one	wh_encourage_fear_hideForest	0	0	0	15	0
wh2_main_body_60	cavalry	30	com	wh2_dlc10_def_cha_supreme_sorceress_death_2	39	30	75	4412	wh2_main_def_sorceress_cold_one	wh_encourage_fear_hideForest	0	0	0	15	0
wh2_main_body_60	cavalry	30	com	wh2_dlc10_def_cha_supreme_sorceress_fire_2	39	30	75	4412	wh2_main_def_sorceress_cold_one	wh_encourage_fear_hideForest	0	0	0	15	0
wh2_main_body_60	cavalry	30	com	wh2_dlc10_def_cha_supreme_sorceress_shadow_2	39	30	75	4412	wh2_main_def_sorceress_cold_one	wh_encourage_fear_hideForest	0	0	0	15	0
wh2_main_body_60	cavalry	30	com	wh2_main_def_cha_sorceress_dark_2	39	30	60	4000	wh2_main_def_sorceress_cold_one	wh_encourage_fear_hideForest	0	0	0	15	0
wh2_main_body_60	cavalry	30	com	wh2_main_def_cha_sorceress_fire_2	39	30	60	4000	wh2_main_def_sorceress_cold_one	wh_encourage_fear_hideForest	0	0	0	15	0
wh2_main_body_60	cavalry	30	com	wh2_main_def_cha_sorceress_shadow_2	39	30	60	4000	wh2_main_def_sorceress_cold_one	wh_encourage_fear_hideForest	0	0	0	15	0
wh2_main_body_10	inf_melee	15	com	wh2_dlc10_def_cha_sorceress_beasts_0	39	30	60	3412	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	30	com	wh2_dlc10_def_cha_sorceress_beasts_1	39	30	60	3832	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	50	com	wh2_dlc10_def_cha_sorceress_beasts_3	39	30	60	4160	wh2_main_def_sorceress_staff	wh_encourage	0	0	0	15	0
wh2_main_body_10	inf_melee	15	com	wh2_dlc10_def_cha_sorceress_death_0	39	30	60	3412	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	30	com	wh2_dlc10_def_cha_sorceress_death_1	39	30	60	3832	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	50	com	wh2_dlc10_def_cha_sorceress_death_3	39	30	60	4160	wh2_main_def_sorceress_staff	wh_encourage	0	0	0	15	0
wh2_main_body_10	inf_melee	15	com	wh2_dlc10_def_cha_supreme_sorceress_beasts_0	39	30	75	3812	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	30	com	wh2_dlc10_def_cha_supreme_sorceress_beasts_1	39	30	75	4212	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	50	com	wh2_dlc10_def_cha_supreme_sorceress_beasts_3	39	30	75	4412	wh2_main_def_sorceress_staff	wh_encourage	0	0	0	15	0
wh2_main_body_10	inf_melee	15	com	wh2_dlc10_def_cha_supreme_sorceress_dark_0	39	30	75	3812	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	30	com	wh2_dlc10_def_cha_supreme_sorceress_dark_1	39	30	75	4212	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	50	com	wh2_dlc10_def_cha_supreme_sorceress_dark_3	39	30	75	4412	wh2_main_def_sorceress_staff	wh_encourage	0	0	0	15	0
wh2_main_body_10	inf_melee	15	com	wh2_dlc10_def_cha_supreme_sorceress_death_0	39	30	75	3812	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	30	com	wh2_dlc10_def_cha_supreme_sorceress_death_1	39	30	75	4212	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	50	com	wh2_dlc10_def_cha_supreme_sorceress_death_3	39	30	75	4412	wh2_main_def_sorceress_staff	wh_encourage	0	0	0	15	0
wh2_main_body_10	inf_melee	15	com	wh2_dlc10_def_cha_supreme_sorceress_fire_0	39	30	75	3812	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	30	com	wh2_dlc10_def_cha_supreme_sorceress_fire_1	39	30	75	4212	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	50	com	wh2_dlc10_def_cha_supreme_sorceress_fire_3	39	30	75	4412	wh2_main_def_sorceress_staff	wh_encourage	0	0	0	15	0
wh2_main_body_10	inf_melee	15	com	wh2_dlc10_def_cha_supreme_sorceress_shadow_0	39	30	75	3812	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	30	com	wh2_dlc10_def_cha_supreme_sorceress_shadow_1	39	30	75	4212	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	50	com	wh2_dlc10_def_cha_supreme_sorceress_shadow_3	39	30	75	4412	wh2_main_def_sorceress_staff	wh_encourage	0	0	0	15	0
wh2_main_body_10	inf_melee	15	com	wh2_main_def_cha_sorceress_dark_0	39	30	60	3412	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	30	com	wh2_main_def_cha_sorceress_dark_1	39	30	60	3832	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	50	com	wh2_main_def_cha_sorceress_dark_3	39	30	60	4160	wh2_main_def_sorceress_staff	wh_encourage	0	0	0	15	0
wh2_main_body_10	inf_melee	15	com	wh2_main_def_cha_sorceress_fire_0	39	30	60	3412	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	30	com	wh2_main_def_cha_sorceress_fire_1	39	30	60	3832	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	50	com	wh2_main_def_cha_sorceress_fire_3	39	30	60	4160	wh2_main_def_sorceress_staff	wh_encourage	0	0	0	15	0
wh2_main_body_10	inf_melee	15	com	wh2_main_def_cha_sorceress_shadow_0	39	30	60	3412	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	30	com	wh2_main_def_cha_sorceress_shadow_1	39	30	60	3832	wh2_main_def_sorceress_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_40	cavalry	50	com	wh2_main_def_cha_sorceress_shadow_3	39	30	60	4160	wh2_main_def_sorceress_staff	wh_encourage	0	0	0	15	0
wh2_main_plate_30	inf_melee	8	inf_mel	wh2_main_def_inf_dreadspears_0	25	40	66	55	wh2_main_def_spear	wh_chargeReflectorVsL_hideForest	0	0	0	0	0
wh2_main_leather_30	cavalry	40	cav_shk	wh2_main_def_cav_dark_riders_0	24	22	52	73	wh2_main_def_spear_darkriders	wh_guerrilla_hideForest	0	0	0	0	0
wh2_main_leather_30	cavalry	40	cav_shk	wh2_main_def_cav_dark_riders_1	24	28	52	73	wh2_main_def_spear_darkriders	wh_guerrilla_hideForest	0	0	0	0	0
wh2_main_plate_30	inf_melee	8	inf_mel	wh2_dlc10_def_inf_the_hellebronai_ror_0	31	53	76	55	wh2_main_def_spear_ror	wh_chargeReflector_hideForest	0	0	0	0	0
wh2_main_leather_80	inf_ranged	12	inf_mis	wh2_main_def_inf_black_ark_corsairs_1	32	24	66	61	wh2_main_def_sword	wh_hideForest_mountedFireMove	0	0	0	0	0
wh2_main_plate_30	inf_melee	15	inf_mel	wh2_main_def_inf_bleakswords_0	34	30	66	55	wh2_main_def_sword	wh_hideForest	0	0	0	0	0
